date,phi_1_tc_0.0_omega_0.0_constraint_no_min,phi_1_tc_0.0_omega_0.0_constraint_min_3percent,phi_1_tc_0.0_omega_0.1_constraint_no_min,phi_1_tc_0.0_omega_0.1_constraint_min_3percent,phi_1_tc_0.05_omega_0.0_constraint_no_min,phi_1_tc_0.05_omega_0.0_constraint_min_3percent,phi_1_tc_0.05_omega_0.1_constraint_no_min,phi_1_tc_0.05_omega_0.1_constraint_min_3percent
2018-04-05 00:00:00+00:00,0.3594771861393892,0.6307183130171146,1.2423175496374947,1.1499234301256738,0.000755836153049676,0.04243548663734007,0.7114329560767731,0.7365266526503234
2018-04-06 00:00:00+00:00,0.2974753710608377,0.5503593951961494,1.202794154986438,1.1215173647429222,0.0005498876211435799,0.03507680961684414,0.6680171368573112,0.7011488805285546
2018-04-09 00:00:00+00:00,0.2977133303093061,0.550464259349234,1.2043366292028341,1.120228004100199,0.0004953387302178944,0.03346995982525707,0.6548374251043266,0.6891067294330816
2018-04-10 00:00:00+00:00,0.3095740889946942,0.5650954111086218,1.2324983088261914,1.1473869536400163,0.0004655389186186724,0.03281996175900776,0.6650957005636724,0.699689065450672
2018-04-11 00:00:00+00:00,0.30460228101788633,0.559418381336459,1.2340251976554169,1.1473416883546628,0.00041150839937943257,0.030980529462087146,0.6652886671595614,0.6993438740471519
2018-04-12 00:00:00+00:00,0.28965350217105335,0.5487983172260109,1.240458472407791,1.1482468346564683,0.0003501622147599562,0.02896728710486384,0.656901711441592,0.6906242027685461
2018-04-13 00:00:00+00:00,0.28584630597570504,0.5428351108145194,1.2317327324755143,1.141354155878391,0.000314082523456846,0.027320035262013275,0.6405750620910728,0.6773227444289757
2018-04-16 00:00:00+00:00,0.28288076386513655,0.5438207876781715,1.2334566224359502,1.1403867787973556,0.0002794157894375026,0.026112921202433022,0.6385251562472509,0.6734196549008039
2018-04-17 00:00:00+00:00,0.2727245091559609,0.5405056954331026,1.3037431937304294,1.1826328788972038,0.00024144235859785743,0.02475254434543649,0.6734269544396582,0.6976896067576291
2018-04-18 00:00:00+00:00,0.27144156750584625,0.5405537797837384,1.3154698799445332,1.1881753920588893,0.00021616233754991325,0.023616129336036535,0.6756642478994489,0.6981483060289322
2018-04-19 00:00:00+00:00,0.2732958403112135,0.5439483318183498,1.3313230190353933,1.1953666244410783,0.0001960227528864609,0.022678091187024685,0.6695773028259878,0.6908778105282387
2018-04-20 00:00:00+00:00,0.26597433265569853,0.5332000308097163,1.3077632479564167,1.176335347512618,0.00017116909109928953,0.021186784831349382,0.6436267270323863,0.6685022316358517
2018-04-23 00:00:00+00:00,0.2596787115539982,0.5240418007820782,1.2911050680014888,1.1615913560267543,0.00015000060403774445,0.019848289057277202,0.6350142627304132,0.6600091244137082
2018-04-24 00:00:00+00:00,0.2542117913107561,0.5172314340940044,1.2425455022507885,1.137675901223796,0.00013184263618054373,0.018677322447102164,0.6104292621887794,0.6461740724257306
2018-04-25 00:00:00+00:00,0.24842495791321048,0.5071198721244613,1.2412103690716991,1.1335846597987924,0.00011565712951889904,0.01745303524754642,0.6073227438079853,0.6418016288722597
2018-04-26 00:00:00+00:00,0.23028740862212038,0.49554826199249075,1.2882121926232746,1.1664269300072627,9.564726946868138e-05,0.016251947143688886,0.6220085500001055,0.6521551790485253
2018-04-27 00:00:00+00:00,0.2283115487832121,0.4927707228555194,1.32059224988346,1.179958426247719,8.526189149458092e-05,0.015413265702287456,0.630321889639386,0.6525948406039803
2018-04-30 00:00:00+00:00,0.22428348739875573,0.4865519403910567,1.3168447136806598,1.1745088996211377,7.523144145895479e-05,0.014509739568172255,0.625375496643289,0.6463115912219204
2018-05-01 00:00:00+00:00,0.22808129073193262,0.4926156727152369,1.3290786420176157,1.185430676616451,6.898219501478599e-05,0.014023121526361428,0.6194510744468497,0.6428028913245202
2018-05-02 00:00:00+00:00,0.23286722376799268,0.4954413097210958,1.3203245998597348,1.1849302830329311,6.353146015775912e-05,0.013458494376394677,0.6015939837741362,0.6308294386873298
2018-05-03 00:00:00+00:00,0.21995379820360533,0.48329591863858457,1.3199152286411866,1.1859277628476235,5.3655238766800975e-05,0.012509478224389374,0.5953754462477526,0.6250353211250025
2018-05-04 00:00:00+00:00,0.22027644187422143,0.4880394577589209,1.332948271052793,1.1993556754424943,4.836842016061354e-05,0.012056822487691729,0.5971573682151686,0.6283081903332166
2018-05-07 00:00:00+00:00,0.22202382138540444,0.493629984789934,1.3514168021615458,1.2129205327933172,4.3915268682032374e-05,0.011640320420562717,0.602948053553263,0.633301106898579
2018-05-08 00:00:00+00:00,0.22143871099235538,0.4941297719052781,1.347486606513586,1.211376673263856,4.119803719959468e-05,0.011273096358943142,0.5984761659285633,0.6288051711406697
2018-05-09 00:00:00+00:00,0.22501728874521096,0.5017568124859357,1.3609258071982107,1.226629631987103,3.7744017608900994e-05,0.010928537534973283,0.6035947788052392,0.6350006463347324
2018-05-10 00:00:00+00:00,0.21263849447674482,0.48663252767548315,1.3609450295197145,1.2292922747807162,3.189321793453769e-05,0.010096409621310537,0.6014388631010428,0.634101985943395
2018-05-11 00:00:00+00:00,0.2106127386964982,0.48473864662572613,1.3533335167829232,1.226594164558601,2.8400057126701602e-05,0.009592681476772565,0.5936658019740937,0.6283076706567131
2018-05-14 00:00:00+00:00,0.20060134618543077,0.4736961263375278,1.3536755342354183,1.225937012446299,2.4210066028570636e-05,0.008932893403067976,0.5846141231334474,0.6184763575858921
2018-05-15 00:00:00+00:00,0.19189355945195927,0.45985900681153524,1.3361638028033758,1.2164241164030325,2.0900014427777603e-05,0.008261041897156937,0.5660146254242737,0.6020012256096663
2018-05-16 00:00:00+00:00,0.18816482335955875,0.453644509831895,1.3453769184444946,1.2209269412905146,1.840389910420513e-05,0.0077693949258369754,0.5642599121823437,0.5982124620621762
2018-05-17 00:00:00+00:00,0.18905659977358513,0.4544467750571047,1.3388277472877859,1.2177475977019663,1.6650731464420648e-05,0.007425742846993013,0.5611311046319111,0.5962496501927055
2018-05-18 00:00:00+00:00,0.1839272088304553,0.44829465612727504,1.3331537672143468,1.2141268948908688,1.453389883815945e-05,0.0069836319352897065,0.556233711742372,0.5913970080422504
2018-05-21 00:00:00+00:00,0.1858119769770344,0.4530553899020192,1.3481994583423549,1.2217015998641658,1.3229443034026166e-05,0.006736548615421744,0.5600660720274067,0.592254360024429
2018-05-22 00:00:00+00:00,0.18129816676068267,0.4471757872204296,1.3456534025926576,1.2174551402373086,1.1585124424751911e-05,0.006339242684060244,0.553797873021026,0.584941631947989
